,temperature,humidity,P1,P2,timestamp_new
2107,11.0,,,,2023-02-05 03:46:49+00:00
2111,11.0,,,,2023-02-05 03:49:29+00:00
2115,11.0,,,,2023-02-05 03:52:09+00:00
2117,11.0,,,,2023-02-05 03:54:49+00:00
2121,11.0,,,,2023-02-05 03:57:30+00:00
2125,11.0,,,,2023-02-05 04:00:10+00:00
2131,11.0,,,,2023-02-05 04:02:49+00:00
2133,11.0,,,,2023-02-05 04:05:30+00:00
2137,11.0,,,,2023-02-05 04:08:11+00:00
2141,11.0,,,,2023-02-05 04:10:51+00:00
2145,11.0,,,,2023-02-05 04:13:30+00:00
2151,11.0,,,,2023-02-05 04:16:11+00:00
2155,11.0,,,,2023-02-05 04:18:50+00:00
2159,12.0,,,,2023-02-05 04:21:31+00:00
2163,12.0,,,,2023-02-05 04:24:11+00:00
2165,12.0,,,,2023-02-05 04:26:51+00:00
2171,12.0,,,,2023-02-05 04:29:32+00:00
2175,12.0,,,,2023-02-05 04:32:11+00:00
2177,12.0,,,,2023-02-05 04:34:52+00:00
2181,12.0,,,,2023-02-05 04:37:32+00:00
2185,13.0,,,,2023-02-05 04:40:12+00:00
2189,13.0,,,,2023-02-05 04:42:52+00:00
2193,13.0,,,,2023-02-05 04:45:33+00:00
2197,13.0,,,,2023-02-05 04:48:12+00:00
2201,13.0,,,,2023-02-05 04:50:52+00:00
2205,14.0,,,,2023-02-05 04:53:33+00:00
2209,14.0,,,,2023-02-05 04:56:12+00:00
2215,14.0,,,,2023-02-05 04:58:53+00:00
2219,14.0,,,,2023-02-05 05:01:33+00:00
2223,15.0,,,,2023-02-05 05:04:13+00:00
2225,15.0,,,,2023-02-05 05:06:53+00:00
2229,15.0,,,,2023-02-05 05:09:33+00:00
2233,15.0,,,,2023-02-05 05:12:14+00:00
2239,16.0,,,,2023-02-05 05:14:54+00:00
2241,16.0,,,,2023-02-05 05:17:34+00:00
2247,16.0,,,,2023-02-05 05:20:14+00:00
2249,16.0,,,,2023-02-05 05:22:54+00:00
2253,16.0,,,,2023-02-05 05:25:35+00:00
2259,17.0,,,,2023-02-05 05:28:14+00:00
2261,17.0,,,,2023-02-05 05:30:55+00:00
2267,17.0,,,,2023-02-05 05:33:35+00:00
2271,17.0,,,,2023-02-05 05:36:15+00:00
2273,17.0,,,,2023-02-05 05:38:55+00:00
2279,17.0,,,,2023-02-05 05:41:35+00:00
2281,18.0,,,,2023-02-05 05:44:15+00:00
2285,18.0,,,,2023-02-05 05:46:55+00:00
2291,18.0,,,,2023-02-05 05:49:35+00:00
2293,18.0,,,,2023-02-05 05:52:16+00:00
2297,18.0,,,,2023-02-05 05:54:56+00:00
2301,19.0,,,,2023-02-05 05:57:36+00:00
2307,19.0,,,,2023-02-05 06:00:17+00:00
2309,19.0,,,,2023-02-05 06:02:57+00:00
2313,19.0,,,,2023-02-05 06:05:37+00:00
2317,19.0,,,,2023-02-05 06:08:17+00:00
2323,19.0,,,,2023-02-05 06:10:57+00:00
2327,19.0,,,,2023-02-05 06:13:37+00:00
2329,20.0,,,,2023-02-05 06:16:17+00:00
2333,20.0,,,,2023-02-05 06:18:57+00:00
2339,20.0,,,,2023-02-05 06:21:38+00:00
2343,20.0,,,,2023-02-05 06:24:17+00:00
2347,20.0,,,,2023-02-05 06:26:57+00:00
2349,20.0,,,,2023-02-05 06:29:38+00:00
2353,21.0,,,,2023-02-05 06:32:18+00:00
2357,21.0,,,,2023-02-05 06:34:59+00:00
2363,21.0,,,,2023-02-05 06:37:38+00:00
2365,21.0,,,,2023-02-05 06:40:19+00:00
2369,21.0,,,,2023-02-05 06:42:59+00:00
2375,22.0,,,,2023-02-05 06:45:39+00:00
2377,22.0,,,,2023-02-05 06:48:18+00:00
2383,22.0,,,,2023-02-05 06:50:59+00:00
2385,22.0,,,,2023-02-05 06:53:39+00:00
2389,22.0,,,,2023-02-05 06:56:19+00:00
2393,22.0,,,,2023-02-05 06:58:59+00:00
2397,23.0,,,,2023-02-05 07:01:39+00:00
2401,23.0,,,,2023-02-05 07:04:19+00:00
2405,23.0,,,,2023-02-05 07:07:00+00:00
2409,23.0,,,,2023-02-05 07:09:40+00:00
2415,23.0,,,,2023-02-05 07:12:20+00:00
2417,23.0,,,,2023-02-05 07:15:00+00:00
2423,24.0,,,,2023-02-05 07:17:40+00:00
2425,24.0,,,,2023-02-05 07:20:21+00:00
2429,24.0,,,,2023-02-05 07:23:01+00:00
2433,24.0,,,,2023-02-05 07:25:41+00:00
2437,24.0,,,,2023-02-05 07:28:21+00:00
2443,24.0,,,,2023-02-05 07:31:01+00:00
2445,25.0,,,,2023-02-05 07:33:41+00:00
2451,25.0,,,,2023-02-05 07:36:21+00:00
2453,25.0,,,,2023-02-05 07:39:01+00:00
2459,25.0,,,,2023-02-05 07:41:41+00:00
2461,26.0,,,,2023-02-05 07:44:21+00:00
2467,26.0,,,,2023-02-05 07:47:02+00:00
2471,26.0,,,,2023-02-05 07:49:42+00:00
2475,26.0,,,,2023-02-05 07:52:22+00:00
2479,26.0,,,,2023-02-05 07:55:03+00:00
2481,26.0,,,,2023-02-05 07:57:43+00:00
2487,27.0,,,,2023-02-05 08:00:23+00:00
2491,27.0,,,,2023-02-05 08:03:03+00:00
2495,27.0,,,,2023-02-05 08:05:43+00:00
2497,27.0,,,,2023-02-05 08:08:23+00:00
2503,27.0,,,,2023-02-05 08:11:03+00:00
2505,27.0,,,,2023-02-05 08:13:44+00:00
2509,27.0,,,,2023-02-05 08:16:24+00:00
2513,27.0,,,,2023-02-05 08:19:03+00:00
2519,27.0,,,,2023-02-05 08:21:44+00:00
2523,27.0,,,,2023-02-05 08:24:25+00:00
2525,27.0,,,,2023-02-05 08:27:04+00:00
2531,28.0,,,,2023-02-05 08:29:44+00:00
2535,28.0,,,,2023-02-05 08:32:25+00:00
2539,28.0,,,,2023-02-05 08:35:04+00:00
2543,28.0,,,,2023-02-05 08:37:45+00:00
2545,28.0,,,,2023-02-05 08:40:25+00:00
2549,29.0,,,,2023-02-05 08:43:05+00:00
2553,29.0,,,,2023-02-05 08:45:46+00:00
2559,29.0,,,,2023-02-05 08:48:26+00:00
2561,29.0,,,,2023-02-05 08:51:05+00:00
2565,29.0,,,,2023-02-05 08:53:46+00:00
2569,29.0,,,,2023-02-05 08:56:26+00:00
2575,29.0,,,,2023-02-05 08:59:06+00:00
2579,30.0,,,,2023-02-05 09:01:46+00:00
2583,29.0,,,,2023-02-05 09:04:26+00:00
2587,29.0,,,,2023-02-05 09:07:07+00:00
2591,29.0,,,,2023-02-05 09:09:47+00:00
2595,29.0,,,,2023-02-05 09:12:27+00:00
2597,29.0,,,,2023-02-05 09:15:07+00:00
2601,28.0,,,,2023-02-05 09:17:47+00:00
2605,28.0,,,,2023-02-05 09:20:27+00:00
2609,28.0,,,,2023-02-05 09:23:07+00:00
2615,28.0,,,,2023-02-05 09:25:51+00:00
2619,28.0,,,,2023-02-05 09:28:27+00:00
2623,28.0,,,,2023-02-05 09:31:08+00:00
2625,29.0,,,,2023-02-05 09:33:48+00:00
2629,29.0,,,,2023-02-05 09:36:28+00:00
2633,29.0,,,,2023-02-05 09:39:08+00:00
2637,29.0,,,,2023-02-05 09:41:48+00:00
2643,29.0,,,,2023-02-05 09:44:28+00:00
2645,28.0,,,,2023-02-05 09:47:09+00:00
2649,29.0,,,,2023-02-05 09:49:49+00:00
2653,29.0,,,,2023-02-05 09:52:29+00:00
2659,30.0,,,,2023-02-05 09:55:09+00:00
2661,30.0,,,,2023-02-05 09:57:49+00:00
2667,30.0,,,,2023-02-05 10:00:30+00:00
2671,31.0,,,,2023-02-05 10:03:10+00:00
2673,31.0,,,,2023-02-05 10:05:49+00:00
2677,30.0,,,,2023-02-05 10:08:30+00:00
2683,30.0,,,,2023-02-05 10:11:10+00:00
2687,30.0,,,,2023-02-05 10:13:50+00:00
2691,31.0,,,,2023-02-05 10:16:31+00:00
2693,32.0,,,,2023-02-05 10:19:10+00:00
2697,32.0,,,,2023-02-05 10:21:51+00:00
2703,33.0,,,,2023-02-05 10:24:30+00:00
2705,33.0,,,,2023-02-05 10:27:11+00:00
2709,33.0,,,,2023-02-05 10:29:51+00:00
2713,34.0,,,,2023-02-05 10:32:31+00:00
2719,33.0,,,,2023-02-05 10:35:11+00:00
2721,32.0,,,,2023-02-05 10:37:51+00:00
2725,32.0,,,,2023-02-05 10:40:32+00:00
2731,32.0,,,,2023-02-05 10:43:11+00:00
2733,32.0,,,,2023-02-05 10:45:52+00:00
2737,32.0,,,,2023-02-05 10:48:32+00:00
2741,32.0,,,,2023-02-05 10:51:13+00:00
2745,32.0,,,,2023-02-05 10:53:52+00:00
2751,32.0,,,,2023-02-05 10:56:33+00:00
2753,32.0,,,,2023-02-05 10:59:13+00:00
2759,32.0,,,,2023-02-05 11:01:53+00:00
2761,32.0,,,,2023-02-05 11:04:33+00:00
2765,32.0,,,,2023-02-05 11:07:13+00:00
2769,31.0,,,,2023-02-05 11:09:53+00:00
2773,31.0,,,,2023-02-05 11:12:33+00:00
2777,31.0,,,,2023-02-05 11:15:13+00:00
2781,31.0,,,,2023-02-05 11:17:54+00:00
2787,31.0,,,,2023-02-05 11:20:33+00:00
2789,31.0,,,,2023-02-05 11:23:14+00:00
2793,31.0,,,,2023-02-05 11:25:54+00:00
2799,32.0,,,,2023-02-05 11:28:35+00:00
2801,32.0,,,,2023-02-05 11:31:15+00:00
2805,32.0,,,,2023-02-05 11:33:54+00:00
2811,32.0,,,,2023-02-05 11:36:35+00:00
2815,32.0,,,,2023-02-05 11:39:15+00:00
2817,32.0,,,,2023-02-05 11:41:55+00:00
2823,32.0,,,,2023-02-05 11:44:35+00:00
2825,32.0,,,,2023-02-05 11:47:15+00:00
2829,32.0,,,,2023-02-05 11:49:56+00:00
2835,32.0,,,,2023-02-05 11:52:35+00:00
2837,32.0,,,,2023-02-05 11:55:15+00:00
2843,32.0,,,,2023-02-05 11:57:56+00:00
2845,32.0,,,,2023-02-05 12:00:37+00:00
2849,32.0,,,,2023-02-05 12:03:16+00:00
2853,32.0,,,,2023-02-05 12:05:56+00:00
2857,32.0,,,,2023-02-05 12:08:36+00:00
2861,31.0,,,,2023-02-05 12:11:16+00:00
2865,31.0,,,,2023-02-05 12:13:56+00:00
2871,30.0,,,,2023-02-05 12:16:37+00:00
2873,30.0,,,,2023-02-05 12:19:17+00:00
2877,31.0,,,,2023-02-05 12:21:57+00:00
2881,32.0,,,,2023-02-05 12:24:37+00:00
2887,33.0,,,,2023-02-05 12:27:17+00:00
2891,34.0,,,,2023-02-05 12:29:57+00:00
2895,35.0,,,,2023-02-05 12:32:38+00:00
2899,34.0,,,,2023-02-05 12:35:18+00:00
2901,32.0,,,,2023-02-05 12:37:58+00:00
2907,32.0,,,,2023-02-05 12:40:38+00:00
2911,31.0,,,,2023-02-05 12:43:19+00:00
2913,31.0,,,,2023-02-05 12:45:58+00:00
2919,31.0,,,,2023-02-05 12:48:39+00:00
2923,31.0,,,,2023-02-05 12:51:19+00:00
2927,31.0,,,,2023-02-05 12:53:59+00:00
2931,31.0,,,,2023-02-05 12:56:40+00:00
2933,31.0,,,,2023-02-05 12:59:19+00:00
2937,30.0,,,,2023-02-05 13:01:59+00:00
2943,30.0,,,,2023-02-05 13:04:39+00:00
2947,30.0,,,,2023-02-05 13:07:19+00:00
2949,30.0,,,,2023-02-05 13:10:00+00:00
2953,30.0,,,,2023-02-05 13:12:40+00:00
2957,30.0,,,,2023-02-05 13:15:20+00:00
2963,30.0,,,,2023-02-05 13:18:00+00:00
2965,31.0,,,,2023-02-05 13:20:41+00:00
2969,31.0,,,,2023-02-05 13:23:21+00:00
2975,31.0,,,,2023-02-05 13:26:01+00:00
2977,31.0,,,,2023-02-05 13:28:41+00:00
2983,32.0,,,,2023-02-05 13:31:21+00:00
2987,32.0,,,,2023-02-05 13:34:01+00:00
2989,32.0,,,,2023-02-05 13:36:41+00:00
2995,32.0,,,,2023-02-05 13:39:21+00:00
2999,32.0,,,,2023-02-05 13:42:01+00:00
3001,32.0,,,,2023-02-05 13:44:41+00:00
3005,31.0,,,,2023-02-05 13:47:22+00:00
3009,31.0,,,,2023-02-05 13:50:02+00:00
3013,31.0,,,,2023-02-05 13:52:42+00:00
3017,32.0,,,,2023-02-05 13:55:22+00:00
3021,33.0,,,,2023-02-05 13:58:02+00:00
3025,32.0,,,,2023-02-05 14:00:43+00:00
3029,32.0,,,,2023-02-05 14:03:23+00:00
3033,31.0,,,,2023-02-05 14:04:19+00:00
3037,31.0,,,,2023-02-05 14:07:02+00:00
3043,31.0,,,,2023-02-05 14:09:41+00:00
3047,31.0,,,,2023-02-05 14:12:20+00:00
3049,32.0,,,,2023-02-05 14:15:01+00:00
3053,32.0,,,,2023-02-05 14:17:41+00:00
3059,32.0,,,,2023-02-05 14:20:21+00:00
3063,31.0,,,,2023-02-05 14:23:01+00:00
3065,30.0,,,,2023-02-05 14:25:41+00:00
3071,30.0,,,,2023-02-05 14:28:21+00:00
3073,30.0,,,,2023-02-05 14:31:01+00:00
3077,31.0,,,,2023-02-05 14:33:41+00:00
3081,31.0,,,,2023-02-05 14:36:21+00:00
3085,31.0,,,,2023-02-05 14:39:02+00:00
3089,31.0,,,,2023-02-05 14:41:42+00:00
3093,31.0,,,,2023-02-05 14:44:22+00:00
3097,31.0,,,,2023-02-05 14:47:02+00:00
3101,31.0,,,,2023-02-05 14:49:42+00:00
3107,30.0,,,,2023-02-05 14:52:22+00:00
3111,30.0,,,,2023-02-05 14:55:10+00:00
3113,30.0,,,,2023-02-05 14:57:43+00:00
3119,30.0,,,,2023-02-05 15:00:23+00:00
3123,30.0,,,,2023-02-05 15:03:03+00:00
3125,30.0,,,,2023-02-05 15:05:43+00:00
3131,30.0,,,,2023-02-05 15:08:23+00:00
3135,30.0,,,,2023-02-05 15:11:03+00:00
3139,30.0,,,,2023-02-05 15:13:44+00:00
3143,29.0,,,,2023-02-05 15:16:24+00:00
3147,29.0,,,,2023-02-05 15:19:04+00:00
3151,29.0,,,,2023-02-05 15:21:44+00:00
3155,28.0,,,,2023-02-05 15:24:24+00:00
3157,28.0,,,,2023-02-05 15:27:05+00:00
3163,28.0,,,,2023-02-05 15:29:45+00:00
3165,28.0,,,,2023-02-05 15:32:25+00:00
3169,27.0,,,,2023-02-05 15:35:05+00:00
3175,27.0,,,,2023-02-05 15:37:45+00:00
3177,27.0,,,,2023-02-05 15:40:25+00:00
3183,27.0,,,,2023-02-05 15:43:06+00:00
3187,27.0,,,,2023-02-05 15:45:45+00:00
3189,27.0,,,,2023-02-05 15:48:25+00:00
3195,26.0,,,,2023-02-05 15:51:06+00:00
3197,26.0,,,,2023-02-05 15:53:46+00:00
3201,26.0,,,,2023-02-05 15:56:26+00:00
3205,26.0,,,,2023-02-05 15:59:06+00:00
3211,26.0,,,,2023-02-05 16:01:47+00:00
3215,26.0,,,,2023-02-05 16:04:27+00:00
3217,26.0,,,,2023-02-05 16:07:07+00:00
3221,25.0,,,,2023-02-05 16:09:47+00:00
3225,25.0,,,,2023-02-05 16:12:27+00:00
3229,25.0,,,,2023-02-05 16:15:07+00:00
3233,25.0,,,,2023-02-05 16:17:47+00:00
3239,25.0,,,,2023-02-05 16:20:28+00:00
3243,25.0,,,,2023-02-05 16:23:07+00:00
3245,25.0,,,,2023-02-05 16:25:48+00:00
3251,25.0,,,,2023-02-05 16:28:28+00:00
3255,25.0,,,,2023-02-05 16:31:09+00:00
3259,25.0,,,,2023-02-05 16:33:48+00:00
3263,25.0,,,,2023-02-05 16:36:29+00:00
3267,24.0,,,,2023-02-05 16:39:09+00:00
3269,24.0,,,,2023-02-05 16:41:48+00:00
3275,24.0,,,,2023-02-05 16:44:29+00:00
3279,24.0,,,,2023-02-05 16:47:09+00:00
3281,24.0,,,,2023-02-05 16:49:49+00:00
3285,24.0,,,,2023-02-05 16:52:29+00:00
3289,24.0,,,,2023-02-05 16:55:09+00:00
3293,23.0,,,,2023-02-05 16:57:50+00:00
3297,23.0,,,,2023-02-05 17:00:30+00:00
3301,23.0,,,,2023-02-05 17:03:10+00:00
3307,23.0,,,,2023-02-05 17:05:50+00:00
3309,23.0,,,,2023-02-05 17:08:31+00:00
3315,23.0,,,,2023-02-05 17:11:10+00:00
3319,23.0,,,,2023-02-05 17:13:50+00:00
3323,23.0,,,,2023-02-05 17:16:31+00:00
3325,23.0,,,,2023-02-05 17:19:11+00:00
3329,23.0,,,,2023-02-05 17:21:51+00:00
3333,23.0,,,,2023-02-05 17:24:31+00:00
3339,23.0,,,,2023-02-05 17:27:12+00:00
3343,23.0,,,,2023-02-05 17:29:51+00:00
3347,23.0,,,,2023-02-05 17:32:31+00:00
3351,23.0,,,,2023-02-05 17:35:12+00:00
3353,23.0,,,,2023-02-05 17:37:52+00:00
3359,23.0,,,,2023-02-05 17:40:32+00:00
3363,23.0,,,,2023-02-05 17:43:12+00:00
3365,23.0,,,,2023-02-05 17:45:53+00:00
3371,23.0,,,,2023-02-05 17:48:32+00:00
3373,23.0,,,,2023-02-05 17:51:13+00:00
3377,23.0,,,,2023-02-05 17:53:53+00:00
3383,23.0,,,,2023-02-05 17:56:33+00:00
3387,23.0,,,,2023-02-05 17:59:13+00:00
3389,23.0,,,,2023-02-05 18:01:53+00:00
3393,23.0,,,,2023-02-05 18:04:33+00:00
3397,23.0,,,,2023-02-05 18:07:13+00:00
3401,22.0,,,,2023-02-05 18:09:53+00:00
3407,22.0,,,,2023-02-05 18:12:34+00:00
3409,22.0,,,,2023-02-05 18:15:14+00:00
3415,22.0,,,,2023-02-05 18:17:54+00:00
3417,22.0,,,,2023-02-05 18:20:34+00:00
3423,22.0,,,,2023-02-05 18:23:15+00:00
3427,22.0,,,,2023-02-05 18:25:54+00:00
3429,22.0,,,,2023-02-05 18:28:35+00:00
3433,22.0,,,,2023-02-05 18:31:15+00:00
3437,22.0,,,,2023-02-05 18:33:55+00:00
3441,22.0,,,,2023-02-05 18:36:35+00:00
3447,21.0,,,,2023-02-05 18:39:15+00:00
3451,21.0,,,,2023-02-05 18:41:55+00:00
3455,21.0,,,,2023-02-05 18:44:35+00:00
3457,21.0,,,,2023-02-05 18:47:15+00:00
3461,21.0,,,,2023-02-05 18:49:56+00:00
3465,21.0,,,,2023-02-05 18:52:36+00:00
3471,21.0,,,,2023-02-05 18:55:16+00:00
3473,21.0,,,,2023-02-05 18:57:56+00:00
3477,21.0,,,,2023-02-05 19:00:37+00:00
3483,21.0,,,,2023-02-05 19:03:16+00:00
3485,21.0,,,,2023-02-05 19:05:56+00:00
3489,20.0,,,,2023-02-05 19:08:37+00:00
3493,20.0,,,,2023-02-05 19:11:17+00:00
3499,20.0,,,,2023-02-05 19:13:57+00:00
3503,20.0,,,,2023-02-05 19:16:37+00:00
3507,20.0,,,,2023-02-05 19:19:17+00:00
3511,20.0,,,,2023-02-05 19:21:57+00:00
3513,20.0,,,,2023-02-05 19:24:37+00:00
3519,20.0,,,,2023-02-05 19:27:18+00:00
3521,20.0,,,,2023-02-05 19:29:57+00:00
3527,20.0,,,,2023-02-05 19:32:38+00:00
3529,20.0,,,,2023-02-05 19:35:18+00:00
3535,20.0,,,,2023-02-05 19:37:59+00:00
3539,20.0,,,,2023-02-05 19:40:38+00:00
3541,20.0,,,,2023-02-05 19:43:18+00:00
3545,19.0,,,,2023-02-05 19:45:59+00:00
3551,19.0,,,,2023-02-05 19:48:39+00:00
3553,19.0,,,,2023-02-05 19:51:19+00:00
3559,19.0,,,,2023-02-05 19:53:59+00:00
3561,19.0,,,,2023-02-05 19:56:39+00:00
3565,19.0,,,,2023-02-05 19:59:19+00:00
3569,19.0,,,,2023-02-05 20:01:59+00:00
3573,19.0,,,,2023-02-05 20:04:40+00:00
3579,19.0,,,,2023-02-05 20:07:20+00:00
3583,19.0,,,,2023-02-05 20:10:00+00:00
3585,19.0,,,,2023-02-05 20:12:40+00:00
3589,19.0,,,,2023-02-05 20:15:20+00:00
3593,19.0,,,,2023-02-05 20:18:00+00:00
3597,19.0,,,,2023-02-05 20:20:40+00:00
3603,18.0,,,,2023-02-05 20:23:21+00:00
3605,18.0,,,,2023-02-05 20:26:01+00:00
3611,18.0,,,,2023-02-05 20:28:41+00:00
3613,18.0,,,,2023-02-05 20:31:21+00:00
3617,18.0,,,,2023-02-05 20:34:01+00:00
3623,18.0,,,,2023-02-05 20:36:41+00:00
3627,18.0,,,,2023-02-05 20:39:21+00:00
3629,18.0,,,,2023-02-05 20:42:02+00:00
3635,18.0,,,,2023-02-05 20:44:42+00:00
3637,18.0,,,,2023-02-05 20:47:21+00:00
3643,18.0,,,,2023-02-05 20:50:02+00:00
3647,18.0,,,,2023-02-05 20:52:42+00:00
3651,18.0,,,,2023-02-05 20:55:22+00:00
3653,17.0,,,,2023-02-05 20:58:02+00:00
3659,17.0,,,,2023-02-05 21:00:43+00:00
3661,17.0,,,,2023-02-05 21:03:23+00:00
3665,17.0,,,,2023-02-05 21:06:03+00:00
3669,17.0,,,,2023-02-05 21:08:43+00:00
3675,17.0,,,,2023-02-05 21:11:23+00:00
3679,17.0,,,,2023-02-05 21:14:04+00:00
3683,17.0,,,,2023-02-05 21:16:44+00:00
3687,17.0,,,,2023-02-05 21:19:24+00:00
3691,17.0,,,,2023-02-05 21:22:04+00:00
3693,17.0,,,,2023-02-05 21:24:43+00:00
3699,17.0,,,,2023-02-05 21:27:24+00:00
3703,17.0,,,,2023-02-05 21:30:05+00:00
3707,17.0,,,,2023-02-05 21:32:45+00:00
3709,17.0,,,,2023-02-05 21:35:25+00:00
3713,17.0,,,,2023-02-05 21:38:05+00:00
3717,17.0,,,,2023-02-05 21:40:44+00:00
3721,17.0,,,,2023-02-05 21:43:25+00:00
3727,17.0,,,,2023-02-05 21:46:05+00:00
3729,17.0,,,,2023-02-05 21:48:45+00:00
3735,17.0,,,,2023-02-05 21:51:26+00:00
3739,16.0,,,,2023-02-05 21:54:05+00:00
3741,16.0,,,,2023-02-05 21:56:46+00:00
3745,16.0,,,,2023-02-05 21:59:26+00:00
3751,16.0,,,,2023-02-05 22:02:06+00:00
3755,16.0,,,,2023-02-05 22:04:46+00:00
3757,16.0,,,,2023-02-05 22:07:27+00:00
3761,16.0,,,,2023-02-05 22:10:07+00:00
3767,16.0,,,,2023-02-05 22:12:47+00:00
3771,16.0,,,,2023-02-05 22:15:27+00:00
3775,16.0,,,,2023-02-05 22:18:07+00:00
3777,16.0,,,,2023-02-05 22:20:47+00:00
3783,16.0,,,,2023-02-05 22:23:27+00:00
3785,16.0,,,,2023-02-05 22:26:07+00:00
3791,16.0,,,,2023-02-05 22:28:48+00:00
3793,16.0,,,,2023-02-05 22:31:27+00:00
3797,16.0,,,,2023-02-05 22:34:08+00:00
3801,16.0,,,,2023-02-05 22:36:48+00:00
3807,16.0,,,,2023-02-05 22:39:28+00:00
3809,16.0,,,,2023-02-05 22:42:08+00:00
3815,15.0,,,,2023-02-05 22:44:49+00:00
3817,15.0,,,,2023-02-05 22:47:29+00:00
3821,15.0,,,,2023-02-05 22:50:09+00:00
3827,15.0,,,,2023-02-05 22:52:49+00:00
3831,15.0,,,,2023-02-05 22:55:29+00:00
3833,15.0,,,,2023-02-05 22:58:09+00:00
3837,15.0,,,,2023-02-05 23:00:49+00:00
3843,15.0,,,,2023-02-05 23:03:29+00:00
3845,15.0,,,,2023-02-05 23:06:10+00:00
3849,15.0,,,,2023-02-05 23:08:49+00:00
3855,15.0,,,,2023-02-05 23:11:30+00:00
3859,15.0,,,,2023-02-05 23:14:10+00:00
3861,15.0,,,,2023-02-05 23:16:50+00:00
3865,15.0,,,,2023-02-05 23:19:30+00:00
3869,15.0,,,,2023-02-05 23:22:11+00:00
3873,15.0,,,,2023-02-05 23:24:51+00:00
3877,15.0,,,,2023-02-05 23:27:31+00:00
3883,15.0,,,,2023-02-05 23:30:11+00:00
3885,15.0,,,,2023-02-05 23:32:51+00:00
3891,15.0,,,,2023-02-05 23:35:31+00:00
3895,15.0,,,,2023-02-05 23:38:11+00:00
3897,15.0,,,,2023-02-05 23:40:52+00:00
3901,14.0,,,,2023-02-05 23:43:31+00:00
3907,14.0,,,,2023-02-05 23:46:11+00:00
3909,14.0,,,,2023-02-05 23:48:52+00:00
3913,14.0,,,,2023-02-05 23:51:32+00:00
3919,14.0,,,,2023-02-05 23:54:12+00:00
3921,14.0,,,,2023-02-05 23:56:52+00:00
3925,14.0,,,,2023-02-05 23:59:32+00:00
3929,14.0,,,,2023-02-06 00:02:13+00:00
3935,14.0,,,,2023-02-06 00:04:53+00:00
3939,14.0,,,,2023-02-06 00:07:33+00:00
3941,14.0,,,,2023-02-06 00:10:14+00:00
3947,14.0,,,,2023-02-06 00:12:53+00:00
3951,14.0,,,,2023-02-06 00:15:34+00:00
3955,14.0,,,,2023-02-06 00:18:14+00:00
3959,14.0,,,,2023-02-06 00:20:54+00:00
3963,14.0,,,,2023-02-06 00:23:33+00:00
3965,14.0,,,,2023-02-06 00:26:14+00:00
3969,14.0,,,,2023-02-06 00:28:54+00:00
3975,14.0,,,,2023-02-06 00:31:34+00:00
3979,14.0,,,,2023-02-06 00:34:14+00:00
3983,14.0,,,,2023-02-06 00:36:54+00:00
3985,14.0,,,,2023-02-06 00:39:35+00:00
3989,14.0,,,,2023-02-06 00:42:15+00:00
3993,14.0,,,,2023-02-06 00:44:55+00:00
3999,14.0,,,,2023-02-06 00:47:36+00:00
4001,14.0,,,,2023-02-06 00:50:16+00:00
4005,14.0,,,,2023-02-06 00:52:55+00:00
4011,14.0,,,,2023-02-06 00:55:36+00:00
4013,14.0,,,,2023-02-06 00:58:15+00:00
4017,14.0,,,,2023-02-06 01:00:56+00:00
4021,13.0,,,,2023-02-06 01:03:36+00:00
4027,13.0,,,,2023-02-06 01:06:17+00:00
4029,13.0,,,,2023-02-06 01:08:56+00:00
4035,13.0,,,,2023-02-06 01:11:36+00:00
4039,13.0,,,,2023-02-06 01:14:16+00:00
4043,13.0,,,,2023-02-06 01:16:56+00:00
4045,13.0,,,,2023-02-06 01:19:37+00:00
4049,13.0,,,,2023-02-06 01:22:16+00:00
4055,13.0,,,,2023-02-06 01:24:57+00:00
4059,13.0,,,,2023-02-06 01:27:37+00:00
4061,13.0,,,,2023-02-06 01:30:17+00:00
4067,13.0,,,,2023-02-06 01:32:58+00:00
4071,13.0,,,,2023-02-06 01:35:37+00:00
4075,13.0,,,,2023-02-06 01:38:18+00:00
4077,13.0,,,,2023-02-06 01:40:58+00:00
4081,13.0,,,,2023-02-06 01:43:38+00:00
4085,13.0,,,,2023-02-06 01:46:18+00:00
4089,13.0,,,,2023-02-06 01:48:58+00:00
4093,13.0,,,,2023-02-06 01:51:39+00:00
4099,13.0,,,,2023-02-06 01:54:19+00:00
4103,13.0,,,,2023-02-06 01:56:59+00:00
4105,13.0,,,,2023-02-06 01:59:39+00:00
4109,13.0,,,,2023-02-06 02:02:19+00:00
4113,13.0,,,,2023-02-06 02:04:59+00:00
4119,13.0,,,,2023-02-06 02:07:39+00:00
4121,13.0,,,,2023-02-06 02:10:20+00:00
4127,12.0,,,,2023-02-06 02:12:59+00:00
4131,12.0,,,,2023-02-06 02:15:40+00:00
4135,12.0,,,,2023-02-06 02:18:20+00:00
4139,12.0,,,,2023-02-06 02:21:00+00:00
4143,12.0,,,,2023-02-06 02:23:40+00:00
4147,12.0,,,,2023-02-06 02:26:20+00:00
4149,12.0,,,,2023-02-06 02:29:01+00:00
4155,12.0,,,,2023-02-06 02:31:42+00:00
4159,12.0,,,,2023-02-06 02:34:20+00:00
4163,12.0,,,,2023-02-06 02:37:01+00:00
4165,12.0,,,,2023-02-06 02:39:41+00:00
4169,12.0,,,,2023-02-06 02:42:21+00:00
